Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has_exact_synonym,has_related_synonym,http://data.bioontology.org/metadata/prefixIRI,http://purl.obolibrary.org/obo/has_prefix,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/is_unit_of,http://purl.org/dc/elements/1.1/source,http://www.geneontology.org/formats/oboInOwl#hasDbXref
http://purl.obolibrary.org/obo/UO_0000059,specific volume unit,,A unit which is a standard measure of the volume of a given mass of substance (the reciprocal of density).,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:0000059,,A unit which is a standard measure of the volume of a given mass of substance (the reciprocal of density).,,,
http://purl.obolibrary.org/obo/UO_0000058,rotational frequency unit,,A unit which is a standard measure of the number of rotations in a given time.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000105,,,UO:0000058,,A unit which is a standard measure of the number of rotations in a given time.,,,
http://purl.obolibrary.org/obo/UO_0000056,molar volume unit,,A unit which is a standard measure of the volume of a homogeneous substance containing 6.02 x 1023 atoms or molecules.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:0000056,,A unit which is a standard measure of the volume of a homogeneous substance containing 6.02 x 1023 atoms or molecules.,,,
http://purl.obolibrary.org/obo/UO_0000054,area density unit,mass per unit area unit,A density unit which is a standard measure of the mass exerting an influence on a given area.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000182,mass per unit area unit,,UO:0000054,,A density unit which is a standard measure of the mass exerting an influence on a given area.,,,
http://purl.obolibrary.org/obo/UO_0000050,angular acceleration unit,,A unit which is a standard measure of the rate of change of angular velocity.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000050,,A unit which is a standard measure of the rate of change of angular velocity.,,,
http://purl.obolibrary.org/obo/UO_0000057,momentum unit,,A unit which is a standard measure of the quantity of motion measured by the product of mass and velocity.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000057,,A unit which is a standard measure of the quantity of motion measured by the product of mass and velocity.,,,
http://purl.obolibrary.org/obo/UO_0000053,luminance unit,,A unit which is a standard measure of the luminous intensity impinging on a given area.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000157,,,UO:0000053,,A unit which is a standard measure of the luminous intensity impinging on a given area.,,,
http://purl.obolibrary.org/obo/UO_0000055,molar mass unit,,A unit which is a standard measure of the mass of a homogeneous substance containing 6.02 x 1023 atoms or molecules.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000002,,,UO:0000055,,A unit which is a standard measure of the mass of a homogeneous substance containing 6.02 x 1023 atoms or molecules.,,,
http://purl.obolibrary.org/obo/UO_1000221,dalton based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000002,,,UO:1000221,,,,,
http://purl.obolibrary.org/obo/UO_1000226,weber based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000225,,,UO:1000226,,,,,
http://purl.obolibrary.org/obo/UO_1000223,watt-hour based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000111,,,UO:1000223,,,,,
http://purl.obolibrary.org/obo/UO_1000220,coulomb based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000219,,,UO:1000220,,,,,
http://purl.obolibrary.org/obo/UO_1000228,tesla based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000227,,,UO:1000228,,,,,
http://purl.obolibrary.org/obo/UO_1000229,volt-hour based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000225,,,UO:1000229,,,,,
http://purl.obolibrary.org/obo/UO_1000197,liter per kilogram based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000059,,,UO:1000197,,,,,
http://purl.obolibrary.org/obo/UO_1000193,purity percentage based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000187,,,UO:1000193,,,,,
http://purl.obolibrary.org/obo/UO_1000196,pH based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000186|http://purl.obolibrary.org/obo/UO_0000051,,,UO:1000196,,,,,
http://purl.obolibrary.org/obo/UO_1000192,molecule count based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000189,,,UO:1000192,,,,,
http://purl.obolibrary.org/obo/UO_1000194,confluence percentage based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000187,,,UO:1000194,,,,,
http://purl.obolibrary.org/obo/UO_1000195,degree Fahrenheit based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000005,,,UO:1000195,,,,,
http://purl.obolibrary.org/obo/UO_0010033,ounce,oz,"An imperial mass unit which is equivalent to 28.349,523,125 grams, or 1/16 of 1 pound.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010033,oz,,UO:0010033,,"An imperial mass unit which is equivalent to 28.349,523,125 grams, or 1/16 of 1 pound.",,,
http://purl.obolibrary.org/obo/UO_0010032,drachm,dr,"An imperial mass unit which is equivalent to 1.771,845,195,3125 grams, or 1/256 of 1 pound.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010032,dr,,UO:0010032,,"An imperial mass unit which is equivalent to 1.771,845,195,3125 grams, or 1/256 of 1 pound.",,,
http://purl.obolibrary.org/obo/UO_0010038,ton,t,"An imperial mass unit which is equivalent to 1,016.046,9088 kilograms, or 2,240 pounds.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010038,t,,UO:0010038,,"An imperial mass unit which is equivalent to 1,016.046,9088 kilograms, or 2,240 pounds.",,,
http://purl.obolibrary.org/obo/UO_0010037,hundredweight,cwt,"An imperial mass unit which is equivalent to 50.802,345,44 kilograms, 112 pounds, or 8 stone.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010037,cwt,,UO:0010037,,"An imperial mass unit which is equivalent to 50.802,345,44 kilograms, 112 pounds, or 8 stone.",,,
http://purl.obolibrary.org/obo/UO_0010034,pound,lb,"An imperial mass unit which is equivalent to 453.592,37 grams.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010034,lb,,UO:0010034,,"An imperial mass unit which is equivalent to 453.592,37 grams.",,,
http://purl.obolibrary.org/obo/UO_0010035,stone,st,"An imperial mass unit which is equivalent to 6,350.293,18 grams, or 14 pounds.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010035,st,,UO:0010035,,"An imperial mass unit which is equivalent to 6,350.293,18 grams, or 14 pounds.",,,
http://purl.obolibrary.org/obo/UO_0010039,slug,,An imperial gravitational unit which is equivalent to a mass that accelerates by 1ft/s² when a force of one pound (lbf) is exerted on it.,FALSE,,,http://purl.obolibrary.org/obo/UO_1010039,,,UO:0010039,,An imperial gravitational unit which is equivalent to a mass that accelerates by 1ft/s² when a force of one pound (lbf) is exerted on it.,,,
http://purl.obolibrary.org/obo/UO_0010030,gallon,gal,"An imperial volume unit which is equivalent to 4,546.09 millilitres, or 8 pints.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010030,gal,,UO:0010030,,"An imperial volume unit which is equivalent to 4,546.09 millilitres, or 8 pints.",,,
http://purl.obolibrary.org/obo/UO_0010036,quarter,qtr|qr,"An imperial mass unit which is equivalent to 12.700,586,36 kilograms, or 28 pounds.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010036,qtr|qr,,UO:0010036,,"An imperial mass unit which is equivalent to 12.700,586,36 kilograms, or 28 pounds.",,,
http://purl.obolibrary.org/obo/UO_0010031,grain,gr,"An imperial mass unit which is equivalent to 64.798,91 milligrams.",FALSE,,,http://purl.obolibrary.org/obo/UO_1010031,gr,,UO:0010031,,"An imperial mass unit which is equivalent to 64.798,91 milligrams.",,,
http://purl.obolibrary.org/obo/UO_0000004,electric current unit,,A unit which is a standard measure of the flow of electric charge.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000004,,A unit which is a standard measure of the flow of electric charge.,,,
http://purl.obolibrary.org/obo/UO_0000002,mass unit,,A unit which is a standard measure of the amount of matter/energy of a physical object.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000002,,A unit which is a standard measure of the amount of matter/energy of a physical object.,,,
http://purl.obolibrary.org/obo/UO_0000001,length unit,,A unit which is a standard measure of the distance between two points.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000001,,A unit which is a standard measure of the distance between two points.,,,
http://purl.obolibrary.org/obo/UO_0000005,temperature unit,temperature derived unit,A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,temperature derived unit,,UO:0000005,,A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter.,,,
http://purl.obolibrary.org/obo/UO_0000003,time unit,time derived unit,A unit which is a standard measure of the dimension in which events occur in sequence.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,time derived unit,,UO:0000003,,A unit which is a standard measure of the dimension in which events occur in sequence.,,,
http://purl.obolibrary.org/obo/UO_0000000,unit,,A unit of measurement is a standardized quantity of a physical quality.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,UO:0000000,,A unit of measurement is a standardized quantity of a physical quality.,,,
http://purl.obolibrary.org/obo/UO_0000009,kilogram,kg,"A mass unit which is equal to the mass of the International Prototype Kilogram kept by the BIPM at Svres, France.",FALSE,,,http://purl.obolibrary.org/obo/UO_1000021|http://purl.obolibrary.org/obo/UO_0000045,kg,,UO:0000009,http://purl.obolibrary.org/obo/UO_0000294,"A mass unit which is equal to the mass of the International Prototype Kilogram kept by the BIPM at Svres, France.",,,
http://purl.obolibrary.org/obo/UO_0000006,substance unit,,A unit which is a standardised quantity of an element or compound with uniform composition.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000006,,A unit which is a standardised quantity of an element or compound with uniform composition.,,,
http://purl.obolibrary.org/obo/UO_0000007,luminous intensity unit,,A unit which is a standard measure of the wavelength-weighted power emitted by a light source in a particular direction.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000157,,,UO:0000007,,A unit which is a standard measure of the wavelength-weighted power emitted by a light source in a particular direction.,,,
http://purl.obolibrary.org/obo/UO_0000008,meter,metre|m,A length unit which is equal to the length of the path traveled by light in vacuum during a time interval of 1/299 792 458 of a second.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000008|http://purl.obolibrary.org/obo/UO_0000045,metre|m,,UO:0000008,,A length unit which is equal to the length of the path traveled by light in vacuum during a time interval of 1/299 792 458 of a second.,,,
http://purl.obolibrary.org/obo/UO_1000008,meter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1000008,,,,,
http://purl.obolibrary.org/obo/UO_0000236,image resolution unit,,An information unit which is a standard measure of the detail an image holds.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000231,,,UO:0000236,,An information unit which is a standard measure of the detail an image holds.,,,
http://purl.obolibrary.org/obo/UO_0000238,dynamic range unit,,An image resolution unit which is a standard measure of the amount of contrast available in a pixel.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000238,,,UO:0000238,,An image resolution unit which is a standard measure of the amount of contrast available in a pixel.,,,
http://purl.obolibrary.org/obo/UO_0000232,bit,,"An information unit which refers to a digit in the binary numeral system, which consists of base 2 digits (ie there are only 2 possible values: 0 or 1).",FALSE,,,http://purl.obolibrary.org/obo/UO_1000232,,,UO:0000232,,"An information unit which refers to a digit in the binary numeral system, which consists of base 2 digits (ie there are only 2 possible values: 0 or 1).",,,
http://purl.obolibrary.org/obo/UO_0000233,byte,B,An information unit which is equal to 8 bits.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000233,B,,UO:0000233,,An information unit which is equal to 8 bits.,,,
http://purl.obolibrary.org/obo/UO_0000234,kilobyte,kB,An information unit which is equal to 1000 bytes.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000233,kB,,UO:0000234,http://purl.obolibrary.org/obo/UO_0000294,An information unit which is equal to 1000 bytes.,,,
http://purl.obolibrary.org/obo/UO_0000235,megabyte,MB,An information unit which is equal to 1000 kB.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000233,MB,,UO:0000235,http://purl.obolibrary.org/obo/UO_0000293,An information unit which is equal to 1000 kB.,,,
http://purl.obolibrary.org/obo/UO_0000230,kilovolt-hour,kVh,A magnetic flux unit which is equal to one thousand volt-hours.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000229,kVh,,UO:0000230,http://purl.obolibrary.org/obo/UO_0000294,A magnetic flux unit which is equal to one thousand volt-hours.,,,
http://purl.obolibrary.org/obo/UO_0000231,information unit,,A unit which is a standard measure of the amount of information.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000231,,A unit which is a standard measure of the amount of information.,,,
http://purl.obolibrary.org/obo/UO_0000239,spatial resolution unit,,An image resolution unit which is a standard measure of the way luminance and chrominance may be sampled at different levels.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000236,,,UO:0000239,,An image resolution unit which is a standard measure of the way luminance and chrominance may be sampled at different levels.,,,
http://purl.obolibrary.org/obo/UO_0000237,chroma sampling unit,,An image resolution unit which is a standard measure of the amount of spatial detail in an image.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000237,,,UO:0000237,,An image resolution unit which is a standard measure of the amount of spatial detail in an image.,,,
http://purl.obolibrary.org/obo/UO_1000285,count per molar based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000280,,,UO:1000285,,,,,
http://purl.obolibrary.org/obo/UO_1000284,count per nanomolar based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000280,,,UO:1000284,,,,,
http://purl.obolibrary.org/obo/UO_1000282,count per molar second based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000280,,,UO:1000282,,,,,
http://purl.obolibrary.org/obo/UO_1000281,count per nanomolar second based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000280,,,UO:1000281,,,,,
http://purl.obolibrary.org/obo/UO_1000240,dots per inch based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000239,,,UO:1000240,,,,,
http://purl.obolibrary.org/obo/UO_1000244,base pair based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000189,,,UO:1000244,,,,,
http://purl.obolibrary.org/obo/UO_1000246,mebibyte based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000231,,,UO:1000246,,,,,
http://purl.obolibrary.org/obo/UO_1000245,kibibyte based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000231,,,UO:1000245,,,,,
http://purl.obolibrary.org/obo/UO_1000243,pixels per millimeter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000239,,,UO:1000243,,,,,
http://purl.obolibrary.org/obo/UO_1000242,pixels per inch based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000239,,,UO:1000242,,,,,
http://purl.obolibrary.org/obo/UO_1010049,gram per square meter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000054,,,UO:1010049,,,,,
http://purl.obolibrary.org/obo/UO_1010040,teaspoon based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1010040,,,,,
http://purl.obolibrary.org/obo/UO_0000048,acceleration unit,,A unit which is a standard measure of the rate of change of velocity in either speed or direction.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000048,,A unit which is a standard measure of the rate of change of velocity in either speed or direction.,,,
http://purl.obolibrary.org/obo/UO_0000044,attomole,amol,A substance unit equal to 10^[-18] mol.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000013,amol,,UO:0000044,http://purl.obolibrary.org/obo/UO_0000304,A substance unit equal to 10^[-18] mol.,,,
http://purl.obolibrary.org/obo/UO_0000045,base unit,,A unit which is one of a particular measure to which all measures of that type can be related.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000045,,A unit which is one of a particular measure to which all measures of that type can be related.,,,
http://purl.obolibrary.org/obo/UO_0000040,millimole,mmol,A substance unit equal to a thousandth of a mol or 10^[-3] mol.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000013,mmol,,UO:0000040,http://purl.obolibrary.org/obo/UO_0000297,A substance unit equal to a thousandth of a mol or 10^[-3] mol.,,,
http://purl.obolibrary.org/obo/UO_0000046,prefix,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,UO:0000046,,,,,
http://purl.obolibrary.org/obo/UO_0000042,picomole,pmol,A substance unit equal to 10^[-12] mol.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000013,pmol,,UO:0000042,http://purl.obolibrary.org/obo/UO_0000302,A substance unit equal to 10^[-12] mol.,,,
http://purl.obolibrary.org/obo/UO_0000047,area unit,,A unit which is a standard measure of the amount of a 2-dimensional flat surface.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000047,,A unit which is a standard measure of the amount of a 2-dimensional flat surface.,,,
http://purl.obolibrary.org/obo/UO_0000041,nanomole,nmol,A substance unit equal to one thousandth of one millionth of a mole or 10^[-9] mol.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000013,nmol,,UO:0000041,http://purl.obolibrary.org/obo/UO_0000300,A substance unit equal to one thousandth of one millionth of a mole or 10^[-9] mol.,,,
http://purl.obolibrary.org/obo/UO_0000043,femtomole,fmol,A substance unit equal to 10^[-15] mol.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000013,fmol,,UO:0000043,http://purl.obolibrary.org/obo/UO_0000303,A substance unit equal to 10^[-15] mol.,,,
http://purl.obolibrary.org/obo/UO_0000049,angular velocity unit,,A unit which is a standard measure of the rate of angular movement about an axis; the angle rotated in a given time.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000049,,A unit which is a standard measure of the rate of angular movement about an axis; the angle rotated in a given time.,,,
http://purl.obolibrary.org/obo/UO_0000125,steradian,sr,A solid angle unit which is equal to the solid angle subtended at the center of a sphere by an area on the surface of the sphere that is equal to the radius squared.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000125,sr,,UO:0000125,,A solid angle unit which is equal to the solid angle subtended at the center of a sphere by an area on the surface of the sphere that is equal to the radius squared.,,,
http://purl.obolibrary.org/obo/UO_0000128,activity (of a radionuclide) unit,,A unit which is a standard measure of the transformation (disintegration) rate of a radioactive substance.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000127,,,UO:0000128,,A unit which is a standard measure of the transformation (disintegration) rate of a radioactive substance.,,,
http://purl.obolibrary.org/obo/UO_0000129,absorbed dose unit,,A unit which is a standard measure of the energy imparted by ionizing radiation to unit mass of matter such as tissue.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000127,,,UO:0000129,,A unit which is a standard measure of the energy imparted by ionizing radiation to unit mass of matter such as tissue.,,,
http://purl.obolibrary.org/obo/UO_0000123,radian,rad,"A plane angle unit which is equal to the angle subtended at the center of a circle by an arc equal in length to the radius of the circle, approximately 57 degrees 17 minutes and 44.6 seconds.",FALSE,,,http://purl.obolibrary.org/obo/UO_1000123,rad,,UO:0000123,,"A plane angle unit which is equal to the angle subtended at the center of a circle by an arc equal in length to the radius of the circle, approximately 57 degrees 17 minutes and 44.6 seconds.",,,
http://purl.obolibrary.org/obo/UO_0000127,radiation unit,,A unit which is a standard measure of the amount of radiation emitted by a given radiation source as well as the amount of radiation absorbed or deposited in a specific material by a radiation source.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000127,,A unit which is a standard measure of the amount of radiation emitted by a given radiation source as well as the amount of radiation absorbed or deposited in a specific material by a radiation source.,,,
http://purl.obolibrary.org/obo/UO_0000120,katal,kat,"A catalytic unit activity which is equal to the activity of a catalyst in moles per second, such as the amount of an enzyme needed to transform one mole of substrate per second.",FALSE,,,http://purl.obolibrary.org/obo/UO_1000120,kat,,UO:0000120,,"A catalytic unit activity which is equal to the activity of a catalyst in moles per second, such as the amount of an enzyme needed to transform one mole of substrate per second.",,,
http://purl.obolibrary.org/obo/UO_0000121,angle unit,,A unit which is a standard measure of the figure or space formed by the junction of two lines or planes.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000121,,A unit which is a standard measure of the figure or space formed by the junction of two lines or planes.,,,
http://purl.obolibrary.org/obo/UO_0000124,solid angle unit,,A unit which is a standard measure of the angle formed by three or more planes intersecting at a common point.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000121,,,UO:0000124,,A unit which is a standard measure of the angle formed by three or more planes intersecting at a common point.,,,
http://purl.obolibrary.org/obo/UO_0000122,plane angle unit,,A unit which is a standard measure of the angle formed by two straight lines in the same plane.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000121,,,UO:0000122,,A unit which is a standard measure of the angle formed by two straight lines in the same plane.,,,
http://purl.obolibrary.org/obo/UO_1000068,molal based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000067,,,UO:1000068,,,,,
http://purl.obolibrary.org/obo/UO_1000062,molar based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000061,,,UO:1000062,,,,,
http://purl.obolibrary.org/obo/UO_0000271,microliters per minute,uL/min|microlitres per minute,A volumetric flow rate unit which is equal to one microliter volume through a given surface in one minute.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000270,uL/min|microlitres per minute,,UO:0000271,,A volumetric flow rate unit which is equal to one microliter volume through a given surface in one minute.,,,
http://purl.obolibrary.org/obo/UO_0000270,volumetric flow rate unit,,A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time .,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000270,,A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time .,,,
http://purl.obolibrary.org/obo/UO_0000277,ug/disk,,"A unit which is equal to one microgram per disk, where a disk is some physical surface/container upon which the substance is deposited.",FALSE,,,http://purl.obolibrary.org/obo/UO_0000276,,,UO:0000277,,"A unit which is equal to one microgram per disk, where a disk is some physical surface/container upon which the substance is deposited.",,,
http://purl.obolibrary.org/obo/UO_0000273,milligram per liter,milligram per litre|mg/L,A mass unit density which is equal to mass of an object in milligrams divided by the volume in liters.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000175,milligram per litre|mg/L,,UO:0000273,http://purl.obolibrary.org/obo/UO_0000297,A mass unit density which is equal to mass of an object in milligrams divided by the volume in liters.,,,
http://purl.obolibrary.org/obo/UO_0000279,milliunits per milliliter,milliunits per millilitre|mU/ml,A unit per milliliter unit which is equal to one thousandth of a unit of an agreed arbitrary amount per one milliliter.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000177,milliunits per millilitre|mU/ml,,UO:0000279,,A unit per milliliter unit which is equal to one thousandth of a unit of an agreed arbitrary amount per one milliliter.,,,
http://purl.obolibrary.org/obo/UO_0000278,nmole/disk,,"A unit which is equal to one nanomole per disk, where a disk is some physical surface/container upon which the substance is deposited.",FALSE,,,http://purl.obolibrary.org/obo/UO_0000276,,,UO:0000278,,"A unit which is equal to one nanomole per disk, where a disk is some physical surface/container upon which the substance is deposited.",,,
http://purl.obolibrary.org/obo/UO_0000275,nanogram per milliliter,ng/ml|nanogram per millilitre,A mass unit density which is equal to mass of an object in nanograms divided by the volume in milliliters.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000173,ng/ml|nanogram per millilitre,,UO:0000275,http://purl.obolibrary.org/obo/UO_0000300,A mass unit density which is equal to mass of an object in nanograms divided by the volume in milliliters.,,,
http://purl.obolibrary.org/obo/UO_0000272,millimetres of mercury,mmHg|millimeters of mercury,A unit of pressure equal to the amount of fluid pressure one millimeter deep in mercury at zero degrees centigrade on Earth.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000109,mmHg|millimeters of mercury,,UO:0000272,,A unit of pressure equal to the amount of fluid pressure one millimeter deep in mercury at zero degrees centigrade on Earth.,,,
http://purl.obolibrary.org/obo/UO_0000274,microgram per milliliter,ug/ml|microgram per millilitre,A mass unit density which is equal to mass of an object in micrograms divided by the volume in millliters.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000173,ug/ml|microgram per millilitre,,UO:0000274,http://purl.obolibrary.org/obo/UO_0000299,A mass unit density which is equal to mass of an object in micrograms divided by the volume in millliters.,,,
http://purl.obolibrary.org/obo/UO_0000276,amount per container,,A concentration unit which is a standard measure of the amount of a substance in a given container.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000051,,,UO:0000276,,A concentration unit which is a standard measure of the amount of a substance in a given container.,,,
http://purl.obolibrary.org/obo/UO_0000317,cells per well,,A unit of cell concentration which is equal to 1 cell in a well or discrete container of arbitrary volume.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000200,,,UO:0000317,,A unit of cell concentration which is equal to 1 cell in a well or discrete container of arbitrary volume.,,,
http://purl.obolibrary.org/obo/UO_0000311,milligram per kilogram per day,,A dosage unit which is equal to 1 milligram per day of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000310,,,UO:0000311,,A dosage unit which is equal to 1 milligram per day of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject.,,,
http://purl.obolibrary.org/obo/UO_0000315,turbidity unit,,"A unit used to indicate the clarity of water or other solutions or suspensions, as measured by the ability of the solution or suspension to scatter light of a defined wavelength range.",FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000315,,"A unit used to indicate the clarity of water or other solutions or suspensions, as measured by the ability of the solution or suspension to scatter light of a defined wavelength range.",,,
http://purl.obolibrary.org/obo/UO_0000313,relative luminescence unit,,A relative light unit which is a measure of relative luminescence intensity.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000313,,,UO:0000313,,A relative light unit which is a measure of relative luminescence intensity.,,,
http://purl.obolibrary.org/obo/UO_0000310,dosage unit,,"A concentration unit which is a standard measure of the amount of a toxic or pharmaceutical substance administered over time to a recipient subject, expressed in terms of the size of the subject.",FALSE,,,http://purl.obolibrary.org/obo/UO_1000310,,,UO:0000310,,"A concentration unit which is a standard measure of the amount of a toxic or pharmaceutical substance administered over time to a recipient subject, expressed in terms of the size of the subject.",,,
http://purl.obolibrary.org/obo/UO_0000319,radioactivity concentration,,A concentration unit which is a standard measure of the amount of radioactivity in a given volume.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000051,,,UO:0000319,,A concentration unit which is a standard measure of the amount of radioactivity in a given volume.,,,
http://purl.obolibrary.org/obo/UO_0000316,cells per microliter,cells per ul|cells per microlitre,A unit of cell concentration which is equal to one cell in a volume of 1 microliter.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000200,cells per ul|cells per microlitre,,UO:0000316,,A unit of cell concentration which is equal to one cell in a volume of 1 microliter.,,,
http://purl.obolibrary.org/obo/UO_0000314,relative fluorescence unit,,A relative light unit which is a measure of relative fluorescence intensity.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000314,,,UO:0000314,,A relative light unit which is a measure of relative fluorescence intensity.,,,
http://purl.obolibrary.org/obo/UO_0000312,relative light unit,,"A derived unit which is a measure of relative light intensity, as typically measured by a luminometer, spectrophotometer, or fluorimeter in biological research applications.",FALSE,,,http://purl.obolibrary.org/obo/UO_1000312,,,UO:0000312,,"A derived unit which is a measure of relative light intensity, as typically measured by a luminometer, spectrophotometer, or fluorimeter in biological research applications.",,,
http://purl.obolibrary.org/obo/UO_0000318,formazin nephelometric unit,FNU,1000 formazin turbidity units (FNU) on the empirical formazin turbidity scale represents reflectance of insol. reaction products of 0.0725 g hydrazine sulfate with 0.7250 g hexamethylenetetramine diluted to 1 L.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000315,FNU,,UO:0000318,,1000 formazin turbidity units (FNU) on the empirical formazin turbidity scale represents reflectance of insol. reaction products of 0.0725 g hydrazine sulfate with 0.7250 g hexamethylenetetramine diluted to 1 L.,,,
